Period,Date_Range,Environment,Time,R_FR
May 2004,28-29/05/2004,Open area 2m,8:40,1.03272
May 2004,28-29/05/2004,Open area 2m,8:50,1.0432
May 2004,28-29/05/2004,Open area 2m,9:00,1.0495
May 2004,28-29/05/2004,Open area 2m,9:10,1.05458
May 2004,28-29/05/2004,Open area 2m,9:20,1.05852
May 2004,28-29/05/2004,Open area 2m,9:30,1.06026
May 2004,28-29/05/2004,Open area 2m,9:40,1.06256
May 2004,28-29/05/2004,Open area 2m,9:50,1.06319
May 2004,31/05-01/06/2004,Open area 2m,10:00,1.09183
May 2004,31/05-01/06/2004,Open area 2m,10:10,1.08408
May 2004,31/05-01/06/2004,Open area 2m,10:20,1.0935
May 2004,31/05-01/06/2004,Open area 2m,10:30,1.12104
May 2004,31/05-01/06/2004,Open area 2m,10:40,1.10645
May 2004,31/05-01/06/2004,Open area 2m,10:50,1.10399
May 2004,31/05-01/06/2004,Open area 2m,11:00,1.10963
May 2004,31/05-01/06/2004,Open area 2m,11:10,1.10991
May 2004,31/05-01/06/2004,Open area 2m,11:20,1.10804
May 2004,31/05-01/06/2004,Open area 2m,11:30,1.10591
May 2004,31/05-01/06/2004,Open area 2m,11:40,1.09808
May 2004,31/05-01/06/2004,Open area 2m,11:50,1.08231
May 2004,31/05-01/06/2004,Open area 2m,12:00,1.12661
May 2004,31/05-01/06/2004,Open area 2m,12:10,1.12853
May 2004,31/05-01/06/2004,Open area 2m,12:20,1.08571
May 2004,31/05-01/06/2004,Open area 2m,12:30,1.08927
May 2004,31/05-01/06/2004,Open area 2m,12:40,1.09145
May 2004,31/05-01/06/2004,Open area 2m,12:50,1.07643
May 2004,31/05-01/06/2004,Open area 2m,13:00,1.0781
May 2004,31/05-01/06/2004,Open area 2m,13:10,1.09126
May 2004,31/05-01/06/2004,Open area 2m,13:20,1.18117
May 2004,31/05-01/06/2004,Open area 2m,13:30,1.09669
May 2004,31/05-01/06/2004,Open area 2m,13:40,1.09229
May 2004,31/05-01/06/2004,Open area 2m,13:50,1.08396
May 2004,31/05-01/06/2004,Open area 2m,14:00,1.07037
May 2004,31/05-01/06/2004,Open area 2m,14:10,1.06639
May 2004,31/05-01/06/2004,Open area 2m,14:20,1.20309
May 2004,31/05-01/06/2004,Open area 2m,14:30,1.15572
May 2004,31/05-01/06/2004,Open area 2m,14:40,1.08263
May 2004,31/05-01/06/2004,Open area 2m,14:50,1.08364
May 2004,31/05-01/06/2004,Open area 2m,15:00,1.08055
May 2004,31/05-01/06/2004,Open area 2m,15:10,1.08185
May 2004,31/05-01/06/2004,Open area 2m,15:20,1.08773
May 2004,31/05-01/06/2004,Open area 2m,15:30,1.07405
May 2004,31/05-01/06/2004,Open area 2m,15:40,1.0771
May 2004,31/05-01/06/2004,Open area 2m,15:50,1.07903
May 2004,31/05-01/06/2004,Open area 2m,16:00,1.08659
May 2004,31/05-01/06/2004,Open area 2m,16:10,1.07781
May 2004,31/05-01/06/2004,Open area 2m,16:20,1.06867
May 2004,31/05-01/06/2004,Open area 2m,16:30,1.07214
May 2004,31/05-01/06/2004,Open area 2m,16:40,1.08005
May 2004,31/05-01/06/2004,Open area 2m,16:50,1.0845
May 2004,31/05-01/06/2004,Open area 2m,17:00,1.11408
May 2004,31/05-01/06/2004,Open area 2m,17:10,1.12328
May 2004,31/05-01/06/2004,Open area 2m,17:20,1.13482
May 2004,31/05-01/06/2004,Open area 2m,17:30,1.10765
May 2004,31/05-01/06/2004,Open area 2m,17:40,1.07643
May 2004,31/05-01/06/2004,Open area 2m,17:50,1.04009
May 2004,31/05-01/06/2004,Open area 2m,18:00,0.97437
May 2004,31/05-01/06/2004,Open area 2m,18:10,0.90337
May 2004,31/05-01/06/2004,Open area 2m,18:20,0.8345
May 2004,31/05-01/06/2004,Open area 2m,7:20,0.51624
May 2004,31/05-01/06/2004,Open area 2m,7:30,0.67993
May 2004,31/05-01/06/2004,Open area 2m,7:40,0.8517
May 2004,31/05-01/06/2004,Open area 2m,7:50,1.10019
May 2004,31/05-01/06/2004,Open area 2m,8:00,1.15722
May 2004,31/05-01/06/2004,Open area 2m,8:10,1.17273
May 2004,31/05-01/06/2004,Open area 2m,8:20,1.19455
May 2004,31/05-01/06/2004,Open area 2m,8:30,1.19285
May 2004,31/05-01/06/2004,Open area 2m,8:40,1.07427
May 2004,31/05-01/06/2004,Open area 2m,8:50,1.07591
May 2004,31/05-01/06/2004,Open area 2m,9:00,1.0872
May 2004,31/05-01/06/2004,Open area 2m,9:10,1.0822
May 2004,31/05-01/06/2004,Open area 2m,9:20,1.09492
May 2004,31/05-01/06/2004,Open area 2m,9:30,1.0911
May 2004,31/05-01/06/2004,Open area 2m,9:40,1.08787
May 2004,31/05-01/06/2004,Open area 2m,9:50,1.08869
Jul 2004,10-11/07/2004,AFS 1.2m,10:00,0.9747
Jul 2004,10-11/07/2004,AFS 1.2m,10:10,0.83471
Jul 2004,10-11/07/2004,AFS 1.2m,10:20,0.2883
Jul 2004,10-11/07/2004,AFS 1.2m,10:30,0.24675
Jul 2004,10-11/07/2004,AFS 1.2m,10:40,0.25544
Jul 2004,10-11/07/2004,AFS 1.2m,10:50,0.23591
Jul 2004,10-11/07/2004,AFS 1.2m,11:00,0.22785
Jul 2004,10-11/07/2004,AFS 1.2m,11:10,0.39734
Jul 2004,10-11/07/2004,AFS 1.2m,11:20,0.41696
Jul 2004,10-11/07/2004,AFS 1.2m,11:30,0.60474
Jul 2004,10-11/07/2004,AFS 1.2m,11:40,0.32507
Jul 2004,10-11/07/2004,AFS 1.2m,11:50,0.83529
Jul 2004,10-11/07/2004,AFS 1.2m,12:00,0.81017
Jul 2004,10-11/07/2004,AFS 1.2m,12:10,1.00916
Jul 2004,10-11/07/2004,AFS 1.2m,12:20,0.98103
Jul 2004,10-11/07/2004,AFS 1.2m,12:30,0.78395
Jul 2004,10-11/07/2004,AFS 1.2m,12:40,0.9112
Jul 2004,10-11/07/2004,AFS 1.2m,12:50,0.95426
Jul 2004,10-11/07/2004,AFS 1.2m,13:00,0.6828
Jul 2004,10-11/07/2004,AFS 1.2m,13:10,0.56376
Jul 2004,10-11/07/2004,AFS 1.2m,13:20,0.23908
Jul 2004,10-11/07/2004,AFS 1.2m,13:30,0.23251
Jul 2004,10-11/07/2004,AFS 1.2m,13:40,0.22727
Jul 2004,10-11/07/2004,AFS 1.2m,13:50,0.28585
Jul 2004,10-11/07/2004,AFS 1.2m,14:00,0.89762
Jul 2004,10-11/07/2004,AFS 1.2m,14:10,0.84967
Jul 2004,10-11/07/2004,AFS 1.2m,14:20,0.95247
Jul 2004,10-11/07/2004,AFS 1.2m,14:30,1.02273
Jul 2004,10-11/07/2004,AFS 1.2m,14:40,1.0206
Jul 2004,10-11/07/2004,AFS 1.2m,14:50,1.01711
Jul 2004,10-11/07/2004,AFS 1.2m,15:00,0.98446
Jul 2004,10-11/07/2004,AFS 1.2m,15:10,0.47207
Jul 2004,10-11/07/2004,AFS 1.2m,15:20,0.59433
Jul 2004,10-11/07/2004,AFS 1.2m,15:30,0.46266
Jul 2004,10-11/07/2004,AFS 1.2m,15:40,0.47305
Jul 2004,10-11/07/2004,AFS 1.2m,15:50,0.37933
Jul 2004,10-11/07/2004,AFS 1.2m,16:00,0.92884
Jul 2004,10-11/07/2004,AFS 1.2m,16:10,0.55145
Jul 2004,10-11/07/2004,AFS 1.2m,16:20,0.58842
Jul 2004,10-11/07/2004,AFS 1.2m,16:30,0.8112
Jul 2004,10-11/07/2004,AFS 1.2m,16:40,0.72781
Jul 2004,10-11/07/2004,AFS 1.2m,16:50,0.55371
Jul 2004,10-11/07/2004,AFS 1.2m,17:00,0.81407
Jul 2004,10-11/07/2004,AFS 1.2m,17:10,0.63583
Jul 2004,10-11/07/2004,AFS 1.2m,17:20,0.78783
Jul 2004,10-11/07/2004,AFS 1.2m,17:30,0.71164
Jul 2004,10-11/07/2004,AFS 1.2m,17:40,0.74362
Jul 2004,10-11/07/2004,AFS 1.2m,17:50,0.74633
Jul 2004,10-11/07/2004,AFS 1.2m,18:00,0.73566
Jul 2004,10-11/07/2004,AFS 1.2m,18:10,0.67457
Jul 2004,10-11/07/2004,AFS 1.2m,18:20,0.55546
Jul 2004,10-11/07/2004,AFS 1.2m,7:20,0.43673
Jul 2004,10-11/07/2004,AFS 1.2m,7:30,0.54211
Jul 2004,10-11/07/2004,AFS 1.2m,7:40,0.53076
Jul 2004,10-11/07/2004,AFS 1.2m,7:50,0.46329
Jul 2004,10-11/07/2004,AFS 1.2m,8:00,0.42736
Jul 2004,10-11/07/2004,AFS 1.2m,8:10,0.40854
Jul 2004,10-11/07/2004,AFS 1.2m,8:20,0.38718
Jul 2004,10-11/07/2004,AFS 1.2m,8:30,0.36868
Jul 2004,10-11/07/2004,AFS 1.2m,8:40,0.35046
Jul 2004,10-11/07/2004,AFS 1.2m,8:50,0.3623
Jul 2004,10-11/07/2004,AFS 1.2m,9:00,0.41618
Jul 2004,10-11/07/2004,AFS 1.2m,9:10,0.48064
Jul 2004,10-11/07/2004,AFS 1.2m,9:20,0.45152
Jul 2004,10-11/07/2004,AFS 1.2m,9:30,0.54217
Jul 2004,10-11/07/2004,AFS 1.2m,9:40,0.80256
Jul 2004,10-11/07/2004,AFS 1.2m,9:50,0.97483
Jul 2004,11-12/04/2004,AFS 1.2m,10:00,0.99272
Jul 2004,11-12/04/2004,AFS 1.2m,10:10,0.90368
Jul 2004,11-12/04/2004,AFS 1.2m,10:20,0.32307
Jul 2004,11-12/04/2004,AFS 1.2m,10:30,0.29683
Jul 2004,11-12/04/2004,AFS 1.2m,10:40,0.35199
Jul 2004,11-12/04/2004,AFS 1.2m,10:50,0.32101
Jul 2004,11-12/04/2004,AFS 1.2m,11:00,0.25907
Jul 2004,11-12/04/2004,AFS 1.2m,11:10,0.25579
Jul 2004,11-12/04/2004,AFS 1.2m,11:20,0.27886
Jul 2004,11-12/04/2004,AFS 1.2m,11:30,0.63751
Jul 2004,11-12/04/2004,AFS 1.2m,11:40,0.69186
Jul 2004,11-12/04/2004,AFS 1.2m,11:50,0.4749
Jul 2004,11-12/04/2004,AFS 1.2m,12:00,1.20198
Jul 2004,11-12/04/2004,AFS 1.2m,12:10,0.85081
Jul 2004,11-12/04/2004,AFS 1.2m,12:20,0.69122
Jul 2004,11-12/04/2004,AFS 1.2m,12:30,0.56841
Jul 2004,11-12/04/2004,AFS 1.2m,12:40,1.04037
Jul 2004,11-12/04/2004,AFS 1.2m,12:50,0.93128
Jul 2004,11-12/04/2004,AFS 1.2m,13:00,0.8734
Jul 2004,11-12/04/2004,AFS 1.2m,13:10,0.25011
Jul 2004,11-12/04/2004,AFS 1.2m,13:20,0.25171
Jul 2004,11-12/04/2004,AFS 1.2m,13:30,0.47386
Jul 2004,11-12/04/2004,AFS 1.2m,13:40,0.48211
Jul 2004,11-12/04/2004,AFS 1.2m,13:50,0.42461
Jul 2004,11-12/04/2004,AFS 1.2m,14:00,0.89103
Jul 2004,11-12/04/2004,AFS 1.2m,14:10,0.82937
Jul 2004,11-12/04/2004,AFS 1.2m,14:20,0.85404
Jul 2004,11-12/04/2004,AFS 1.2m,14:30,1.08689
Jul 2004,11-12/04/2004,AFS 1.2m,14:40,0.75695
Jul 2004,11-12/04/2004,AFS 1.2m,14:50,0.2671
Jul 2004,11-12/04/2004,AFS 1.2m,15:00,0.32057
Jul 2004,11-12/04/2004,AFS 1.2m,15:10,0.62662
Jul 2004,11-12/04/2004,AFS 1.2m,15:20,0.51177
Jul 2004,11-12/04/2004,AFS 1.2m,15:30,0.32821
Jul 2004,11-12/04/2004,AFS 1.2m,15:40,0.32838
Jul 2004,11-12/04/2004,AFS 1.2m,15:50,0.91438
Jul 2004,11-12/04/2004,AFS 1.2m,16:00,0.94856
Jul 2004,11-12/04/2004,AFS 1.2m,16:10,0.37421
Jul 2004,11-12/04/2004,AFS 1.2m,16:20,0.47575
Jul 2004,11-12/04/2004,AFS 1.2m,16:30,0.79238
Jul 2004,11-12/04/2004,AFS 1.2m,16:40,0.51045
Jul 2004,11-12/04/2004,AFS 1.2m,16:50,0.72142
Jul 2004,11-12/04/2004,AFS 1.2m,17:00,0.77353
Jul 2004,11-12/04/2004,AFS 1.2m,17:10,0.62093
Jul 2004,11-12/04/2004,AFS 1.2m,17:20,0.71999
Jul 2004,11-12/04/2004,AFS 1.2m,17:30,0.70935
Jul 2004,11-12/04/2004,AFS 1.2m,17:40,0.7442
Jul 2004,11-12/04/2004,AFS 1.2m,17:50,0.75017
Jul 2004,11-12/04/2004,AFS 1.2m,18:00,0.7463
Jul 2004,11-12/04/2004,AFS 1.2m,18:10,0.70359
Jul 2004,11-12/04/2004,AFS 1.2m,18:20,0.5831
Jul 2004,11-12/04/2004,AFS 1.2m,7:20,0.45603
Jul 2004,11-12/04/2004,AFS 1.2m,7:30,0.58508
Jul 2004,11-12/04/2004,AFS 1.2m,7:40,0.6166
Jul 2004,11-12/04/2004,AFS 1.2m,7:50,0.50687
Jul 2004,11-12/04/2004,AFS 1.2m,8:00,0.47051
Jul 2004,11-12/04/2004,AFS 1.2m,8:10,0.45507
Jul 2004,11-12/04/2004,AFS 1.2m,8:20,0.43418
Jul 2004,11-12/04/2004,AFS 1.2m,8:30,0.41471
Jul 2004,11-12/04/2004,AFS 1.2m,8:40,0.39461
Jul 2004,11-12/04/2004,AFS 1.2m,8:50,0.42303
Jul 2004,11-12/04/2004,AFS 1.2m,9:00,0.42594
Jul 2004,11-12/04/2004,AFS 1.2m,9:10,0.57231
Jul 2004,11-12/04/2004,AFS 1.2m,9:20,0.65161
Jul 2004,11-12/04/2004,AFS 1.2m,9:30,0.45445
Jul 2004,11-12/04/2004,AFS 1.2m,9:40,0.92462
Jul 2004,11-12/04/2004,AFS 1.2m,9:50,0.99834
Jul 2004,14-15/07/2004,AFS 2m,10:00,0.98398
Jul 2004,14-15/07/2004,AFS 2m,10:10,0.94336
Jul 2004,14-15/07/2004,AFS 2m,10:20,0.91708
Jul 2004,14-15/07/2004,AFS 2m,10:30,0.89932
Jul 2004,14-15/07/2004,AFS 2m,10:40,0.89917
Jul 2004,14-15/07/2004,AFS 2m,10:50,0.88381
Jul 2004,14-15/07/2004,AFS 2m,11:00,0.87066
Jul 2004,14-15/07/2004,AFS 2m,11:10,0.86464
Jul 2004,14-15/07/2004,AFS 2m,11:20,0.86336
Jul 2004,14-15/07/2004,AFS 2m,11:30,0.86832
Jul 2004,14-15/07/2004,AFS 2m,11:40,0.86539
Jul 2004,14-15/07/2004,AFS 2m,11:50,0.85737
Jul 2004,14-15/07/2004,AFS 2m,12:00,0.83966
Jul 2004,14-15/07/2004,AFS 2m,12:10,0.81883
Jul 2004,14-15/07/2004,AFS 2m,12:20,0.82429
Jul 2004,14-15/07/2004,AFS 2m,12:30,0.81341
Jul 2004,14-15/07/2004,AFS 2m,12:40,0.80709
Jul 2004,14-15/07/2004,AFS 2m,12:50,0.81442
Jul 2004,14-15/07/2004,AFS 2m,13:00,0.81824
Jul 2004,14-15/07/2004,AFS 2m,13:10,0.80318
Jul 2004,14-15/07/2004,AFS 2m,13:20,0.82293
Jul 2004,14-15/07/2004,AFS 2m,13:30,0.83636
Jul 2004,14-15/07/2004,AFS 2m,13:40,0.82443
Jul 2004,14-15/07/2004,AFS 2m,13:50,0.83032
Jul 2004,14-15/07/2004,AFS 2m,14:00,0.95991
Jul 2004,14-15/07/2004,AFS 2m,14:10,0.93642
Jul 2004,14-15/07/2004,AFS 2m,14:20,0.93277
Jul 2004,14-15/07/2004,AFS 2m,14:30,0.95348
Jul 2004,14-15/07/2004,AFS 2m,14:40,0.85872
Jul 2004,14-15/07/2004,AFS 2m,14:50,0.70278
Jul 2004,14-15/07/2004,AFS 2m,15:00,0.67528
Jul 2004,14-15/07/2004,AFS 2m,15:10,0.71646
Jul 2004,14-15/07/2004,AFS 2m,15:20,0.66653
Jul 2004,14-15/07/2004,AFS 2m,15:30,0.59297
Jul 2004,14-15/07/2004,AFS 2m,15:40,0.66125
Jul 2004,14-15/07/2004,AFS 2m,15:50,0.95081
Jul 2004,14-15/07/2004,AFS 2m,16:00,0.94316
Jul 2004,14-15/07/2004,AFS 2m,16:10,0.82322
Jul 2004,14-15/07/2004,AFS 2m,16:20,0.77883
Jul 2004,14-15/07/2004,AFS 2m,16:30,0.79589
Jul 2004,14-15/07/2004,AFS 2m,16:40,0.7813
Jul 2004,14-15/07/2004,AFS 2m,16:50,0.77057
Jul 2004,14-15/07/2004,AFS 2m,17:00,0.76165
Jul 2004,14-15/07/2004,AFS 2m,17:10,0.7598
Jul 2004,14-15/07/2004,AFS 2m,17:20,0.74644
Jul 2004,14-15/07/2004,AFS 2m,17:30,0.7
Jul 2004,14-15/07/2004,AFS 2m,17:40,0.72413
Jul 2004,14-15/07/2004,AFS 2m,17:50,0.69831
Jul 2004,14-15/07/2004,AFS 2m,18:00,0.6252
Jul 2004,14-15/07/2004,AFS 2m,18:10,0.60603
Jul 2004,14-15/07/2004,AFS 2m,18:20,0.66135
Jul 2004,14-15/07/2004,AFS 2m,7:20,0.77851
Jul 2004,14-15/07/2004,AFS 2m,7:30,0.8152
Jul 2004,14-15/07/2004,AFS 2m,7:40,0.76992
Jul 2004,14-15/07/2004,AFS 2m,7:50,0.80104
Jul 2004,14-15/07/2004,AFS 2m,8:00,0.8174
Jul 2004,14-15/07/2004,AFS 2m,8:10,0.83968
Jul 2004,14-15/07/2004,AFS 2m,8:20,0.87846
Jul 2004,14-15/07/2004,AFS 2m,8:30,0.91359
Jul 2004,14-15/07/2004,AFS 2m,8:40,0.93889
Jul 2004,14-15/07/2004,AFS 2m,8:50,0.99115
Jul 2004,14-15/07/2004,AFS 2m,9:00,0.99419
Jul 2004,14-15/07/2004,AFS 2m,9:10,0.99802
Jul 2004,14-15/07/2004,AFS 2m,9:20,1.11511
Jul 2004,14-15/07/2004,AFS 2m,9:30,1.16404
Jul 2004,14-15/07/2004,AFS 2m,9:40,1.12946
Jul 2004,14-15/07/2004,AFS 2m,9:50,1.03953
Jul 2004,15-16/07/2004,AFS 2m,10:00,0.78263
Jul 2004,15-16/07/2004,AFS 2m,10:10,0.78663
Jul 2004,15-16/07/2004,AFS 2m,10:20,0.78165
Jul 2004,15-16/07/2004,AFS 2m,10:30,0.76474
Jul 2004,15-16/07/2004,AFS 2m,10:40,0.76735
Jul 2004,15-16/07/2004,AFS 2m,10:50,0.78241
Jul 2004,15-16/07/2004,AFS 2m,11:00,0.77374
Jul 2004,15-16/07/2004,AFS 2m,11:10,0.76464
Jul 2004,15-16/07/2004,AFS 2m,11:20,0.75893
Jul 2004,15-16/07/2004,AFS 2m,11:30,0.76554
Jul 2004,15-16/07/2004,AFS 2m,11:40,0.76677
Jul 2004,15-16/07/2004,AFS 2m,11:50,0.78694
Jul 2004,15-16/07/2004,AFS 2m,12:00,0.78764
Jul 2004,15-16/07/2004,AFS 2m,12:10,0.78902
Jul 2004,15-16/07/2004,AFS 2m,12:20,0.79588
Jul 2004,15-16/07/2004,AFS 2m,12:30,0.79637
Jul 2004,15-16/07/2004,AFS 2m,12:40,0.7972
Jul 2004,15-16/07/2004,AFS 2m,12:50,0.80629
Jul 2004,15-16/07/2004,AFS 2m,13:00,0.79921
Jul 2004,15-16/07/2004,AFS 2m,13:10,0.78612
Jul 2004,15-16/07/2004,AFS 2m,13:20,0.79607
Jul 2004,15-16/07/2004,AFS 2m,13:30,0.78273
Jul 2004,15-16/07/2004,AFS 2m,13:40,0.79258
Jul 2004,15-16/07/2004,AFS 2m,13:50,0.78562
Jul 2004,15-16/07/2004,AFS 2m,14:00,0.81543
Jul 2004,15-16/07/2004,AFS 2m,14:10,0.79481
Jul 2004,15-16/07/2004,AFS 2m,14:20,0.78234
Jul 2004,15-16/07/2004,AFS 2m,14:30,0.7865
Jul 2004,15-16/07/2004,AFS 2m,14:40,0.8834
Jul 2004,15-16/07/2004,AFS 2m,14:50,0.84469
Jul 2004,15-16/07/2004,AFS 2m,15:00,0.83389
Jul 2004,15-16/07/2004,AFS 2m,15:10,0.83753
Jul 2004,15-16/07/2004,AFS 2m,15:20,0.84307
Jul 2004,15-16/07/2004,AFS 2m,15:30,0.84941
Jul 2004,15-16/07/2004,AFS 2m,15:40,0.85617
Jul 2004,15-16/07/2004,AFS 2m,15:50,0.85138
Jul 2004,15-16/07/2004,AFS 2m,16:00,0.85358
Jul 2004,15-16/07/2004,AFS 2m,16:10,0.85477
Jul 2004,15-16/07/2004,AFS 2m,16:20,0.84025
Jul 2004,15-16/07/2004,AFS 2m,16:30,0.84695
Jul 2004,15-16/07/2004,AFS 2m,16:40,0.85721
Jul 2004,15-16/07/2004,AFS 2m,16:50,0.84252
Jul 2004,15-16/07/2004,AFS 2m,17:00,0.82978
Jul 2004,15-16/07/2004,AFS 2m,17:10,0.85201
Jul 2004,15-16/07/2004,AFS 2m,17:20,0.82281
Jul 2004,15-16/07/2004,AFS 2m,17:30,0.79303
Jul 2004,15-16/07/2004,AFS 2m,17:40,0.77195
Jul 2004,15-16/07/2004,AFS 2m,17:50,0.79237
Jul 2004,15-16/07/2004,AFS 2m,18:00,0.84744
Jul 2004,15-16/07/2004,AFS 2m,18:10,0.8294
Jul 2004,15-16/07/2004,AFS 2m,18:20,0.71697
Jul 2004,15-16/07/2004,AFS 2m,7:20,0.55834
Jul 2004,15-16/07/2004,AFS 2m,7:30,0.64529
Jul 2004,15-16/07/2004,AFS 2m,7:40,0.78596
Jul 2004,15-16/07/2004,AFS 2m,7:50,0.82833
Jul 2004,15-16/07/2004,AFS 2m,8:00,0.79352
Jul 2004,15-16/07/2004,AFS 2m,8:10,0.77231
Jul 2004,15-16/07/2004,AFS 2m,8:20,0.75897
Jul 2004,15-16/07/2004,AFS 2m,8:30,0.76412
Jul 2004,15-16/07/2004,AFS 2m,8:40,0.76899
Jul 2004,15-16/07/2004,AFS 2m,8:50,0.77211
Jul 2004,15-16/07/2004,AFS 2m,9:00,0.77509
Jul 2004,15-16/07/2004,AFS 2m,9:10,0.78627
Jul 2004,15-16/07/2004,AFS 2m,9:20,0.79582
Jul 2004,15-16/07/2004,AFS 2m,9:30,0.78592
Jul 2004,15-16/07/2004,AFS 2m,9:40,0.78458
Jul 2004,15-16/07/2004,AFS 2m,9:50,0.7856
Jul 2004,07-08/07/2004,MO 1.2m,10:00,1.08718
Jul 2004,07-08/07/2004,MO 1.2m,10:10,1.04649
Jul 2004,07-08/07/2004,MO 1.2m,10:20,1.04403
Jul 2004,07-08/07/2004,MO 1.2m,10:30,0.98855
Jul 2004,07-08/07/2004,MO 1.2m,10:40,1.01936
Jul 2004,07-08/07/2004,MO 1.2m,10:50,1.04843
Jul 2004,07-08/07/2004,MO 1.2m,11:00,1.08561
Jul 2004,07-08/07/2004,MO 1.2m,11:10,1.08929
Jul 2004,07-08/07/2004,MO 1.2m,11:20,1.10347
Jul 2004,07-08/07/2004,MO 1.2m,11:30,1.09895
Jul 2004,07-08/07/2004,MO 1.2m,11:40,1.1003
Jul 2004,07-08/07/2004,MO 1.2m,11:50,1.10374
Jul 2004,07-08/07/2004,MO 1.2m,12:00,1.09287
Jul 2004,07-08/07/2004,MO 1.2m,12:10,1.07914
Jul 2004,07-08/07/2004,MO 1.2m,12:20,1.07856
Jul 2004,07-08/07/2004,MO 1.2m,12:30,1.09018
Jul 2004,07-08/07/2004,MO 1.2m,12:40,1.05943
Jul 2004,07-08/07/2004,MO 1.2m,12:50,1.07921
Jul 2004,07-08/07/2004,MO 1.2m,13:00,1.09047
Jul 2004,07-08/07/2004,MO 1.2m,13:10,1.08496
Jul 2004,07-08/07/2004,MO 1.2m,13:20,1.08715
Jul 2004,07-08/07/2004,MO 1.2m,13:30,1.07469
Jul 2004,07-08/07/2004,MO 1.2m,13:40,1.06142
Jul 2004,07-08/07/2004,MO 1.2m,13:50,1.04963
Jul 2004,07-08/07/2004,MO 1.2m,14:00,1.05061
Jul 2004,07-08/07/2004,MO 1.2m,14:10,1.07892
Jul 2004,07-08/07/2004,MO 1.2m,14:20,1.05096
Jul 2004,07-08/07/2004,MO 1.2m,14:30,1.00677
Jul 2004,07-08/07/2004,MO 1.2m,14:40,1.08299
Jul 2004,07-08/07/2004,MO 1.2m,14:50,1.09248
Jul 2004,07-08/07/2004,MO 1.2m,15:00,1.10081
Jul 2004,07-08/07/2004,MO 1.2m,15:10,1.09198
Jul 2004,07-08/07/2004,MO 1.2m,15:20,1.09454
Jul 2004,07-08/07/2004,MO 1.2m,15:30,1.1215
Jul 2004,07-08/07/2004,MO 1.2m,15:40,1.09784
Jul 2004,07-08/07/2004,MO 1.2m,15:50,1.09815
Jul 2004,07-08/07/2004,MO 1.2m,16:00,1.08013
Jul 2004,07-08/07/2004,MO 1.2m,16:10,1.10105
Jul 2004,07-08/07/2004,MO 1.2m,16:20,1.11226
Jul 2004,07-08/07/2004,MO 1.2m,16:30,1.17817
Jul 2004,07-08/07/2004,MO 1.2m,16:40,1.14851
Jul 2004,07-08/07/2004,MO 1.2m,16:50,1.19744
Jul 2004,07-08/07/2004,MO 1.2m,17:00,1.14061
Jul 2004,07-08/07/2004,MO 1.2m,17:10,1.1042
Jul 2004,07-08/07/2004,MO 1.2m,17:20,1.1151
Jul 2004,07-08/07/2004,MO 1.2m,17:30,1.12413
Jul 2004,07-08/07/2004,MO 1.2m,17:40,1.09535
Jul 2004,07-08/07/2004,MO 1.2m,17:50,0.9943
Jul 2004,07-08/07/2004,MO 1.2m,18:00,1.01387
Jul 2004,07-08/07/2004,MO 1.2m,18:10,1.13275
Jul 2004,07-08/07/2004,MO 1.2m,18:20,0.98067
Jul 2004,07-08/07/2004,MO 1.2m,7:20,0.78008
Jul 2004,07-08/07/2004,MO 1.2m,7:30,1.00857
Jul 2004,07-08/07/2004,MO 1.2m,7:40,1.17249
Jul 2004,07-08/07/2004,MO 1.2m,7:50,1.05808
Jul 2004,07-08/07/2004,MO 1.2m,8:00,1.05279
Jul 2004,07-08/07/2004,MO 1.2m,8:10,1.0399
Jul 2004,07-08/07/2004,MO 1.2m,8:20,1.08841
Jul 2004,07-08/07/2004,MO 1.2m,8:30,1.13247
Jul 2004,07-08/07/2004,MO 1.2m,8:40,1.11049
Jul 2004,07-08/07/2004,MO 1.2m,8:50,1.08641
Jul 2004,07-08/07/2004,MO 1.2m,9:00,1.09641
Jul 2004,07-08/07/2004,MO 1.2m,9:10,1.10342
Jul 2004,07-08/07/2004,MO 1.2m,9:20,1.1076
Jul 2004,07-08/07/2004,MO 1.2m,9:30,1.13362
Jul 2004,07-08/07/2004,MO 1.2m,9:40,1.12428
Jul 2004,07-08/07/2004,MO 1.2m,9:50,1.13014
Jul 2004,09-10/07/2004,MO 1.2m,10:00,1.03931
Jul 2004,09-10/07/2004,MO 1.2m,10:10,1.02394
Jul 2004,09-10/07/2004,MO 1.2m,10:20,1.01346
Jul 2004,09-10/07/2004,MO 1.2m,10:30,1.03282
Jul 2004,09-10/07/2004,MO 1.2m,10:40,1.04294
Jul 2004,09-10/07/2004,MO 1.2m,10:50,1.08091
Jul 2004,09-10/07/2004,MO 1.2m,11:00,1.08166
Jul 2004,09-10/07/2004,MO 1.2m,11:10,1.10134
Jul 2004,09-10/07/2004,MO 1.2m,11:20,1.01616
Jul 2004,09-10/07/2004,MO 1.2m,11:30,1.09216
Jul 2004,09-10/07/2004,MO 1.2m,11:40,1.04959
Jul 2004,09-10/07/2004,MO 1.2m,11:50,1.09276
Jul 2004,09-10/07/2004,MO 1.2m,12:00,0.99469
Jul 2004,09-10/07/2004,MO 1.2m,12:10,1.00148
Jul 2004,09-10/07/2004,MO 1.2m,12:20,1.11947
Jul 2004,09-10/07/2004,MO 1.2m,12:30,1.16378
