Period,Date_Range,Environment,Time,PPFD
Jul 2004,29-30/07/2004,AFS 1.2m,12:00,14.82
Jul 2004,29-30/07/2004,AFS 1.2m,12:10,25.66
Jul 2004,29-30/07/2004,AFS 1.2m,12:20,13.85
Jul 2004,29-30/07/2004,AFS 1.2m,12:30,13.67
Jul 2004,29-30/07/2004,AFS 1.2m,12:40,23.66
Jul 2004,29-30/07/2004,AFS 1.2m,12:50,14.09
Jul 2004,29-30/07/2004,AFS 1.2m,13:00,14.92
Jul 2004,29-30/07/2004,AFS 1.2m,13:10,16.94
Jul 2004,29-30/07/2004,AFS 1.2m,13:20,31.82
Jul 2004,29-30/07/2004,AFS 1.2m,13:30,31.08
Jul 2004,29-30/07/2004,AFS 1.2m,13:40,47.62
Jul 2004,29-30/07/2004,AFS 1.2m,13:50,47.48
Jul 2004,29-30/07/2004,AFS 1.2m,14:00,44.4
Jul 2004,29-30/07/2004,AFS 1.2m,14:10,25.65
Jul 2004,29-30/07/2004,AFS 1.2m,14:20,22.1
Jul 2004,29-30/07/2004,AFS 1.2m,14:30,42.26
Jul 2004,29-30/07/2004,AFS 1.2m,14:40,29.73
Jul 2004,29-30/07/2004,AFS 1.2m,14:50,36.66
Jul 2004,29-30/07/2004,AFS 1.2m,15:00,29.33
Jul 2004,29-30/07/2004,AFS 1.2m,15:10,34.57
Jul 2004,29-30/07/2004,AFS 1.2m,15:20,33.69
Jul 2004,29-30/07/2004,AFS 1.2m,15:30,31.05
Jul 2004,29-30/07/2004,AFS 1.2m,15:40,32.22
Jul 2004,29-30/07/2004,AFS 1.2m,15:50,25.86
Jul 2004,29-30/07/2004,AFS 1.2m,16:00,22.84
Jul 2004,29-30/07/2004,AFS 1.2m,16:10,24.7
Jul 2004,29-30/07/2004,AFS 1.2m,16:20,12.74
Jul 2004,29-30/07/2004,AFS 1.2m,16:30,10.45
Jul 2004,29-30/07/2004,AFS 1.2m,16:40,12.96
Jul 2004,29-30/07/2004,AFS 1.2m,16:50,10.43
Jul 2004,29-30/07/2004,AFS 1.2m,17:00,7.7
Jul 2004,29-30/07/2004,AFS 1.2m,17:10,7.6
Jul 2004,29-30/07/2004,AFS 1.2m,17:20,8.62
Jul 2004,29-30/07/2004,AFS 1.2m,17:30,7.03
Jul 2004,29-30/07/2004,AFS 1.2m,17:40,2.96
Jul 2004,29-30/07/2004,AFS 1.2m,17:50,0.95
Jul 2004,29-30/07/2004,AFS 1.2m,18:00,0.36
Jul 2004,29-30/07/2004,AFS 1.2m,18:10,0.12
Jul 2004,29-30/07/2004,AFS 1.2m,18:20,0.07
Jul 2004,29-30/07/2004,AFS 1.2m,7:20,0.03
Jul 2004,29-30/07/2004,AFS 1.2m,7:30,0.16
Jul 2004,29-30/07/2004,AFS 1.2m,7:40,0.39
Jul 2004,29-30/07/2004,AFS 1.2m,7:50,1.51
Jul 2004,29-30/07/2004,AFS 1.2m,8:00,1.43
Jul 2004,29-30/07/2004,AFS 1.2m,8:10,2.34
Jul 2004,29-30/07/2004,AFS 1.2m,8:20,4.86
Jul 2004,29-30/07/2004,AFS 1.2m,8:30,9.34
Jul 2004,29-30/07/2004,AFS 1.2m,8:40,4.58
Jul 2004,29-30/07/2004,AFS 1.2m,8:50,4.17
Jul 2004,29-30/07/2004,AFS 1.2m,9:00,6.83
Jul 2004,29-30/07/2004,AFS 1.2m,9:10,5.95
Jul 2004,29-30/07/2004,AFS 1.2m,9:20,9.84
Jul 2004,29-30/07/2004,AFS 1.2m,9:30,13.05
Jul 2004,29-30/07/2004,AFS 1.2m,9:40,10.92
Jul 2004,29-30/07/2004,AFS 1.2m,9:50,11.58
Jul 2004,31/07-01/08/2004,AFS 1.2m,10:00,20.21
Jul 2004,31/07-01/08/2004,AFS 1.2m,10:10,27.18
Jul 2004,31/07-01/08/2004,AFS 1.2m,10:20,33.01
Jul 2004,31/07-01/08/2004,AFS 1.2m,10:30,31.21
Jul 2004,31/07-01/08/2004,AFS 1.2m,10:40,37.31
Jul 2004,31/07-01/08/2004,AFS 1.2m,10:50,42.6
Jul 2004,31/07-01/08/2004,AFS 1.2m,11:00,31.68
Jul 2004,31/07-01/08/2004,AFS 1.2m,11:10,37.51
Jul 2004,31/07-01/08/2004,AFS 1.2m,11:20,35.21
Jul 2004,31/07-01/08/2004,AFS 1.2m,11:30,34.02
Jul 2004,31/07-01/08/2004,AFS 1.2m,11:40,46.66
Jul 2004,31/07-01/08/2004,AFS 1.2m,11:50,32.51
Jul 2004,31/07-01/08/2004,AFS 1.2m,12:00,40.25
Jul 2004,31/07-01/08/2004,AFS 1.2m,12:10,58.62
Jul 2004,31/07-01/08/2004,AFS 1.2m,12:20,45.82
Jul 2004,31/07-01/08/2004,AFS 1.2m,12:30,26.61
Jul 2004,31/07-01/08/2004,AFS 1.2m,12:40,29.1
Jul 2004,31/07-01/08/2004,AFS 1.2m,12:50,68.36
Jul 2004,31/07-01/08/2004,AFS 1.2m,13:00,145.2
Jul 2004,31/07-01/08/2004,AFS 1.2m,13:10,92.64
Jul 2004,31/07-01/08/2004,AFS 1.2m,13:20,67.23
Jul 2004,31/07-01/08/2004,AFS 1.2m,13:30,63.16
Jul 2004,31/07-01/08/2004,AFS 1.2m,13:40,57.2
Jul 2004,31/07-01/08/2004,AFS 1.2m,13:50,49.93
Jul 2004,31/07-01/08/2004,AFS 1.2m,14:00,47.38
Jul 2004,31/07-01/08/2004,AFS 1.2m,14:10,45.1
Jul 2004,31/07-01/08/2004,AFS 1.2m,14:20,40.32
Jul 2004,31/07-01/08/2004,AFS 1.2m,14:30,33.66
Jul 2004,31/07-01/08/2004,AFS 1.2m,14:40,32.61
Jul 2004,31/07-01/08/2004,AFS 1.2m,14:50,32.04
Jul 2004,31/07-01/08/2004,AFS 1.2m,15:00,29.88
Jul 2004,31/07-01/08/2004,AFS 1.2m,15:10,27.81
Jul 2004,31/07-01/08/2004,AFS 1.2m,15:20,26.02
Jul 2004,31/07-01/08/2004,AFS 1.2m,15:30,22.65
Jul 2004,31/07-01/08/2004,AFS 1.2m,15:40,19.92
Jul 2004,31/07-01/08/2004,AFS 1.2m,15:50,18.57
Jul 2004,31/07-01/08/2004,AFS 1.2m,16:00,13.64
Jul 2004,31/07-01/08/2004,AFS 1.2m,16:10,16.78
Jul 2004,31/07-01/08/2004,AFS 1.2m,16:20,20.37
Jul 2004,31/07-01/08/2004,AFS 1.2m,16:30,20.1
Jul 2004,31/07-01/08/2004,AFS 1.2m,16:40,18.98
Jul 2004,31/07-01/08/2004,AFS 1.2m,16:50,14.09
Jul 2004,31/07-01/08/2004,AFS 1.2m,17:00,11.86
Jul 2004,31/07-01/08/2004,AFS 1.2m,17:10,7.96
Jul 2004,31/07-01/08/2004,AFS 1.2m,17:20,6.02
Jul 2004,31/07-01/08/2004,AFS 1.2m,17:30,3.97
Jul 2004,31/07-01/08/2004,AFS 1.2m,17:40,2.94
Jul 2004,31/07-01/08/2004,AFS 1.2m,17:50,1.4
Jul 2004,31/07-01/08/2004,AFS 1.2m,18:00,0.72
Jul 2004,31/07-01/08/2004,AFS 1.2m,18:10,0.17
Jul 2004,31/07-01/08/2004,AFS 1.2m,18:20,0.05
Jul 2004,31/07-01/08/2004,AFS 1.2m,7:20,0.18
Jul 2004,31/07-01/08/2004,AFS 1.2m,7:30,0.89
Jul 2004,31/07-01/08/2004,AFS 1.2m,7:40,2.32
Jul 2004,31/07-01/08/2004,AFS 1.2m,7:50,5.1
Jul 2004,31/07-01/08/2004,AFS 1.2m,8:00,5.58
Jul 2004,31/07-01/08/2004,AFS 1.2m,8:10,6.24
Jul 2004,31/07-01/08/2004,AFS 1.2m,8:20,6.8
Jul 2004,31/07-01/08/2004,AFS 1.2m,8:30,10.77
Jul 2004,31/07-01/08/2004,AFS 1.2m,8:40,14.34
Jul 2004,31/07-01/08/2004,AFS 1.2m,8:50,15.82
Jul 2004,31/07-01/08/2004,AFS 1.2m,9:00,19.44
Jul 2004,31/07-01/08/2004,AFS 1.2m,9:10,19.96
Jul 2004,31/07-01/08/2004,AFS 1.2m,9:20,22.91
Jul 2004,31/07-01/08/2004,AFS 1.2m,9:30,22.85
Jul 2004,31/07-01/08/2004,AFS 1.2m,9:40,17.91
Jul 2004,31/07-01/08/2004,AFS 1.2m,9:50,17.72
Jul 2004,01-02/08/2004,AFS 2m,10:00,260.9
Jul 2004,01-02/08/2004,AFS 2m,10:10,345.0
Jul 2004,01-02/08/2004,AFS 2m,10:20,70.58
Jul 2004,01-02/08/2004,AFS 2m,10:30,20.6
Jul 2004,01-02/08/2004,AFS 2m,10:40,23.83
Jul 2004,01-02/08/2004,AFS 2m,10:50,17.0
Jul 2004,01-02/08/2004,AFS 2m,11:00,27.6
Jul 2004,01-02/08/2004,AFS 2m,11:10,15.91
Jul 2004,01-02/08/2004,AFS 2m,11:20,25.06
Jul 2004,01-02/08/2004,AFS 2m,11:30,142.1
Jul 2004,01-02/08/2004,AFS 2m,11:40,194.9
Jul 2004,01-02/08/2004,AFS 2m,11:50,472.1
Jul 2004,01-02/08/2004,AFS 2m,12:00,476.1
Jul 2004,01-02/08/2004,AFS 2m,12:10,207.1
Jul 2004,01-02/08/2004,AFS 2m,12:20,176.5
Jul 2004,01-02/08/2004,AFS 2m,12:30,415.1
Jul 2004,01-02/08/2004,AFS 2m,12:40,118.6
Jul 2004,01-02/08/2004,AFS 2m,12:50,61.26
Jul 2004,01-02/08/2004,AFS 2m,13:00,63.42
Jul 2004,01-02/08/2004,AFS 2m,13:10,96.44
Jul 2004,01-02/08/2004,AFS 2m,13:20,40.34
Jul 2004,01-02/08/2004,AFS 2m,13:30,54.54
Jul 2004,01-02/08/2004,AFS 2m,13:40,110.0
Jul 2004,01-02/08/2004,AFS 2m,13:50,74.26
Jul 2004,01-02/08/2004,AFS 2m,14:00,98.33
Jul 2004,01-02/08/2004,AFS 2m,14:10,151.9
Jul 2004,01-02/08/2004,AFS 2m,14:20,17.85
Jul 2004,01-02/08/2004,AFS 2m,14:30,36.82
Jul 2004,01-02/08/2004,AFS 2m,14:40,43.23
Jul 2004,01-02/08/2004,AFS 2m,14:50,45.23
Jul 2004,01-02/08/2004,AFS 2m,15:00,42.08
Jul 2004,01-02/08/2004,AFS 2m,15:10,42.4
Jul 2004,01-02/08/2004,AFS 2m,15:20,41.34
Jul 2004,01-02/08/2004,AFS 2m,15:30,45.82
Jul 2004,01-02/08/2004,AFS 2m,15:40,26.1
Jul 2004,01-02/08/2004,AFS 2m,15:50,18.92
Jul 2004,01-02/08/2004,AFS 2m,16:00,15.81
Jul 2004,01-02/08/2004,AFS 2m,16:10,14.26
Jul 2004,01-02/08/2004,AFS 2m,16:20,17.93
Jul 2004,01-02/08/2004,AFS 2m,16:30,33.65
Jul 2004,01-02/08/2004,AFS 2m,16:40,8.87
Jul 2004,01-02/08/2004,AFS 2m,16:50,8.21
Jul 2004,01-02/08/2004,AFS 2m,17:00,7.61
Jul 2004,01-02/08/2004,AFS 2m,17:10,12.51
Jul 2004,01-02/08/2004,AFS 2m,17:20,6.34
Jul 2004,01-02/08/2004,AFS 2m,17:30,5.14
Jul 2004,01-02/08/2004,AFS 2m,17:40,3.95
Jul 2004,01-02/08/2004,AFS 2m,17:50,2.51
Jul 2004,01-02/08/2004,AFS 2m,18:00,1.21
Jul 2004,01-02/08/2004,AFS 2m,18:10,0.39
Jul 2004,01-02/08/2004,AFS 2m,18:20,0.1
Jul 2004,01-02/08/2004,AFS 2m,7:20,0.26
Jul 2004,01-02/08/2004,AFS 2m,7:30,0.94
Jul 2004,01-02/08/2004,AFS 2m,7:40,2.41
Jul 2004,01-02/08/2004,AFS 2m,7:50,20.78
Jul 2004,01-02/08/2004,AFS 2m,8:00,7.01
Jul 2004,01-02/08/2004,AFS 2m,8:10,7.74
Jul 2004,01-02/08/2004,AFS 2m,8:20,8.49
Jul 2004,01-02/08/2004,AFS 2m,8:30,9.2
Jul 2004,01-02/08/2004,AFS 2m,8:40,9.97
Jul 2004,01-02/08/2004,AFS 2m,8:50,11.3
Jul 2004,01-02/08/2004,AFS 2m,9:00,26.57
Jul 2004,01-02/08/2004,AFS 2m,9:10,53.41
Jul 2004,01-02/08/2004,AFS 2m,9:20,27.58
Jul 2004,01-02/08/2004,AFS 2m,9:30,66.76
Jul 2004,01-02/08/2004,AFS 2m,9:40,456.8
Jul 2004,01-02/08/2004,AFS 2m,9:50,269.3
Jul 2004,28-29/07/2004,AFS 2m,10:00,32.52
Jul 2004,28-29/07/2004,AFS 2m,10:10,30.18
Jul 2004,28-29/07/2004,AFS 2m,10:20,25.48
Jul 2004,28-29/07/2004,AFS 2m,10:30,30.76
Jul 2004,28-29/07/2004,AFS 2m,10:40,35.7
Jul 2004,28-29/07/2004,AFS 2m,10:50,34.8
Jul 2004,28-29/07/2004,AFS 2m,11:00,47.86
Jul 2004,28-29/07/2004,AFS 2m,11:10,54.3
Jul 2004,28-29/07/2004,AFS 2m,11:20,47.49
Jul 2004,28-29/07/2004,AFS 2m,11:30,41.9
Jul 2004,28-29/07/2004,AFS 2m,11:40,40.15
Jul 2004,28-29/07/2004,AFS 2m,11:50,39.14
Jul 2004,28-29/07/2004,AFS 2m,12:00,36.75
Jul 2004,28-29/07/2004,AFS 2m,12:10,50.74
Jul 2004,28-29/07/2004,AFS 2m,12:20,63.1
Jul 2004,28-29/07/2004,AFS 2m,12:30,57.06
Jul 2004,28-29/07/2004,AFS 2m,12:40,46.6
Jul 2004,28-29/07/2004,AFS 2m,12:50,45.38
Jul 2004,28-29/07/2004,AFS 2m,13:00,45.82
Jul 2004,28-29/07/2004,AFS 2m,13:10,44.0
Jul 2004,28-29/07/2004,AFS 2m,13:20,47.24
Jul 2004,28-29/07/2004,AFS 2m,13:30,55.85
Jul 2004,28-29/07/2004,AFS 2m,13:40,61.5
Jul 2004,28-29/07/2004,AFS 2m,13:50,52.8
Jul 2004,28-29/07/2004,AFS 2m,14:00,50.88
Jul 2004,28-29/07/2004,AFS 2m,14:10,54.9
Jul 2004,28-29/07/2004,AFS 2m,14:20,49.5
Jul 2004,28-29/07/2004,AFS 2m,14:30,28.81
Jul 2004,28-29/07/2004,AFS 2m,14:40,26.86
Jul 2004,28-29/07/2004,AFS 2m,14:50,22.69
Jul 2004,28-29/07/2004,AFS 2m,15:00,19.3
Jul 2004,28-29/07/2004,AFS 2m,15:10,15.37
Jul 2004,28-29/07/2004,AFS 2m,15:20,17.75
Jul 2004,28-29/07/2004,AFS 2m,15:30,14.87
Jul 2004,28-29/07/2004,AFS 2m,15:40,16.25
Jul 2004,28-29/07/2004,AFS 2m,15:50,15.64
Jul 2004,28-29/07/2004,AFS 2m,16:00,19.96
Jul 2004,28-29/07/2004,AFS 2m,16:10,11.7
Jul 2004,28-29/07/2004,AFS 2m,16:20,13.14
Jul 2004,28-29/07/2004,AFS 2m,16:30,40.48
Jul 2004,28-29/07/2004,AFS 2m,16:40,10.89
Jul 2004,28-29/07/2004,AFS 2m,16:50,9.69
Jul 2004,28-29/07/2004,AFS 2m,17:00,8.2
Jul 2004,28-29/07/2004,AFS 2m,17:10,10.45
Jul 2004,28-29/07/2004,AFS 2m,17:20,7.52
Jul 2004,28-29/07/2004,AFS 2m,17:30,4.84
Jul 2004,28-29/07/2004,AFS 2m,17:40,2.9
Jul 2004,28-29/07/2004,AFS 2m,17:50,1.69
Jul 2004,28-29/07/2004,AFS 2m,18:00,0.83
Jul 2004,28-29/07/2004,AFS 2m,18:10,0.36
Jul 2004,28-29/07/2004,AFS 2m,18:20,0.22
Jul 2004,28-29/07/2004,AFS 2m,7:20,0.3
Jul 2004,28-29/07/2004,AFS 2m,7:30,0.54
Jul 2004,28-29/07/2004,AFS 2m,7:40,1.28
Jul 2004,28-29/07/2004,AFS 2m,7:50,5.62
Jul 2004,28-29/07/2004,AFS 2m,8:00,9.09
Jul 2004,28-29/07/2004,AFS 2m,8:10,13.1
Jul 2004,28-29/07/2004,AFS 2m,8:20,16.8
Jul 2004,28-29/07/2004,AFS 2m,8:30,20.04
Jul 2004,28-29/07/2004,AFS 2m,8:40,16.2
Jul 2004,28-29/07/2004,AFS 2m,8:50,25.11
Jul 2004,28-29/07/2004,AFS 2m,9:00,39.58
Jul 2004,28-29/07/2004,AFS 2m,9:10,42.14
Jul 2004,28-29/07/2004,AFS 2m,9:20,38.32
Jul 2004,28-29/07/2004,AFS 2m,9:30,75.43
Jul 2004,28-29/07/2004,AFS 2m,9:40,266.0
Jul 2004,28-29/07/2004,AFS 2m,9:50,52.16
Jul 2004,30-31/07/2004,AFS 2m,10:00,64.23
Jul 2004,30-31/07/2004,AFS 2m,10:10,46.73
Jul 2004,30-31/07/2004,AFS 2m,10:20,45.16
Jul 2004,30-31/07/2004,AFS 2m,10:30,48.06
Jul 2004,30-31/07/2004,AFS 2m,10:40,46.74
Jul 2004,30-31/07/2004,AFS 2m,10:50,45.7
Jul 2004,30-31/07/2004,AFS 2m,11:00,48.02
Jul 2004,30-31/07/2004,AFS 2m,11:10,51.33
Jul 2004,30-31/07/2004,AFS 2m,11:20,43.63
Jul 2004,30-31/07/2004,AFS 2m,11:30,45.71
Jul 2004,30-31/07/2004,AFS 2m,11:40,55.84
Jul 2004,30-31/07/2004,AFS 2m,11:50,52.54
Jul 2004,30-31/07/2004,AFS 2m,12:00,52.53
Jul 2004,30-31/07/2004,AFS 2m,12:10,59.02
Jul 2004,30-31/07/2004,AFS 2m,12:20,48.52
Jul 2004,30-31/07/2004,AFS 2m,12:30,36.3
Jul 2004,30-31/07/2004,AFS 2m,12:40,43.46
Jul 2004,30-31/07/2004,AFS 2m,12:50,38.96
Jul 2004,30-31/07/2004,AFS 2m,13:00,39.6
Jul 2004,30-31/07/2004,AFS 2m,13:10,35.56
Jul 2004,30-31/07/2004,AFS 2m,13:20,37.37
Jul 2004,30-31/07/2004,AFS 2m,13:30,39.41
Jul 2004,30-31/07/2004,AFS 2m,13:40,47.55
Jul 2004,30-31/07/2004,AFS 2m,13:50,49.17
Jul 2004,30-31/07/2004,AFS 2m,14:00,62.58
Jul 2004,30-31/07/2004,AFS 2m,14:10,53.42
Jul 2004,30-31/07/2004,AFS 2m,14:20,35.63
Jul 2004,30-31/07/2004,AFS 2m,14:30,35.06
Jul 2004,30-31/07/2004,AFS 2m,14:40,27.79
Jul 2004,30-31/07/2004,AFS 2m,14:50,39.49
Jul 2004,30-31/07/2004,AFS 2m,15:00,30.7
Jul 2004,30-31/07/2004,AFS 2m,15:10,35.06
Jul 2004,30-31/07/2004,AFS 2m,15:20,34.43
Jul 2004,30-31/07/2004,AFS 2m,15:30,38.09
Jul 2004,30-31/07/2004,AFS 2m,15:40,46.28
Jul 2004,30-31/07/2004,AFS 2m,15:50,27.79
Jul 2004,30-31/07/2004,AFS 2m,16:00,24.71
Jul 2004,30-31/07/2004,AFS 2m,16:10,14.6
Jul 2004,30-31/07/2004,AFS 2m,16:20,14.2
Jul 2004,30-31/07/2004,AFS 2m,16:30,26.12
Jul 2004,30-31/07/2004,AFS 2m,16:40,22.53
Jul 2004,30-31/07/2004,AFS 2m,16:50,14.31
Jul 2004,30-31/07/2004,AFS 2m,17:00,6.55
Jul 2004,30-31/07/2004,AFS 2m,17:10,9.61
Jul 2004,30-31/07/2004,AFS 2m,17:20,9.84
Jul 2004,30-31/07/2004,AFS 2m,17:30,4.29
Jul 2004,30-31/07/2004,AFS 2m,17:40,2.2
Jul 2004,30-31/07/2004,AFS 2m,17:50,0.67
Jul 2004,30-31/07/2004,AFS 2m,18:00,0.41
Jul 2004,30-31/07/2004,AFS 2m,18:10,0.23
Jul 2004,30-31/07/2004,AFS 2m,18:20,0.06
Jul 2004,30-31/07/2004,AFS 2m,7:20,0.27
Jul 2004,30-31/07/2004,AFS 2m,7:30,0.77
Jul 2004,30-31/07/2004,AFS 2m,7:40,2.09
Jul 2004,30-31/07/2004,AFS 2m,7:50,19.19
Jul 2004,30-31/07/2004,AFS 2m,8:00,7.13
Jul 2004,30-31/07/2004,AFS 2m,8:10,8.01
Jul 2004,30-31/07/2004,AFS 2m,8:20,8.81
Jul 2004,30-31/07/2004,AFS 2m,8:30,9.61
Jul 2004,30-31/07/2004,AFS 2m,8:40,10.4
Jul 2004,30-31/07/2004,AFS 2m,8:50,11.86
Jul 2004,30-31/07/2004,AFS 2m,9:00,39.65
Jul 2004,30-31/07/2004,AFS 2m,9:10,46.22
Jul 2004,30-31/07/2004,AFS 2m,9:20,35.68
Jul 2004,30-31/07/2004,AFS 2m,9:30,27.27
Jul 2004,30-31/07/2004,AFS 2m,9:40,435.7
Jul 2004,30-31/07/2004,AFS 2m,9:50,273.0
Jul 2004,21-22/07/2004,MO 1.2m,10:00,719.7
Jul 2004,21-22/07/2004,MO 1.2m,10:10,760.0
Jul 2004,21-22/07/2004,MO 1.2m,10:20,799.8
Jul 2004,21-22/07/2004,MO 1.2m,10:30,834.9
Jul 2004,21-22/07/2004,MO 1.2m,10:40,860.3
Jul 2004,21-22/07/2004,MO 1.2m,10:50,870.0
Jul 2004,21-22/07/2004,MO 1.2m,11:00,605.3
Jul 2004,21-22/07/2004,MO 1.2m,11:10,218.6
Jul 2004,21-22/07/2004,MO 1.2m,11:20,666.0
Jul 2004,21-22/07/2004,MO 1.2m,11:30,720.2
Jul 2004,21-22/07/2004,MO 1.2m,11:40,631.6
Jul 2004,21-22/07/2004,MO 1.2m,11:50,399.9
Jul 2004,21-22/07/2004,MO 1.2m,12:00,289.3
Jul 2004,21-22/07/2004,MO 1.2m,12:10,267.4
Jul 2004,21-22/07/2004,MO 1.2m,12:20,263.9
Jul 2004,21-22/07/2004,MO 1.2m,12:30,354.3
Jul 2004,21-22/07/2004,MO 1.2m,12:40,475.4
Jul 2004,21-22/07/2004,MO 1.2m,12:50,481.9
Jul 2004,21-22/07/2004,MO 1.2m,13:00,295.8
Jul 2004,21-22/07/2004,MO 1.2m,13:10,294.1
Jul 2004,21-22/07/2004,MO 1.2m,13:20,300.3
Jul 2004,21-22/07/2004,MO 1.2m,13:30,258.5
Jul 2004,21-22/07/2004,MO 1.2m,13:40,288.4
Jul 2004,21-22/07/2004,MO 1.2m,13:50,102.4
Jul 2004,21-22/07/2004,MO 1.2m,14:00,584.5
Jul 2004,21-22/07/2004,MO 1.2m,14:10,954.2
Jul 2004,21-22/07/2004,MO 1.2m,14:20,941.1
Jul 2004,21-22/07/2004,MO 1.2m,14:30,888.8
Jul 2004,21-22/07/2004,MO 1.2m,14:40,868.0
Jul 2004,21-22/07/2004,MO 1.2m,14:50,843.5
Jul 2004,21-22/07/2004,MO 1.2m,15:00,822.7
Jul 2004,21-22/07/2004,MO 1.2m,15:10,794.4
Jul 2004,21-22/07/2004,MO 1.2m,15:20,753.6
Jul 2004,21-22/07/2004,MO 1.2m,15:30,713.0
Jul 2004,21-22/07/2004,MO 1.2m,15:40,669.0
Jul 2004,21-22/07/2004,MO 1.2m,15:50,618.6
Jul 2004,21-22/07/2004,MO 1.2m,16:00,568.3
Jul 2004,21-22/07/2004,MO 1.2m,16:10,513.7
Jul 2004,21-22/07/2004,MO 1.2m,16:20,458.4
Jul 2004,21-22/07/2004,MO 1.2m,16:30,173.9
Jul 2004,21-22/07/2004,MO 1.2m,16:40,153.5
Jul 2004,21-22/07/2004,MO 1.2m,16:50,88.78
Jul 2004,21-22/07/2004,MO 1.2m,17:00,94.73
Jul 2004,21-22/07/2004,MO 1.2m,17:10,70.19
Jul 2004,21-22/07/2004,MO 1.2m,17:20,34.56
Jul 2004,21-22/07/2004,MO 1.2m,17:30,27.77
Jul 2004,21-22/07/2004,MO 1.2m,17:40,19.61
Jul 2004,21-22/07/2004,MO 1.2m,17:50,10.9
Jul 2004,21-22/07/2004,MO 1.2m,18:00,3.9
Jul 2004,21-22/07/2004,MO 1.2m,18:10,0.71
Jul 2004,21-22/07/2004,MO 1.2m,18:20,0.07
Jul 2004,21-22/07/2004,MO 1.2m,7:20,0.38
Jul 2004,21-22/07/2004,MO 1.2m,7:30,2.53
Jul 2004,21-22/07/2004,MO 1.2m,7:40,8.15
Jul 2004,21-22/07/2004,MO 1.2m,7:50,28.16
Jul 2004,21-22/07/2004,MO 1.2m,8:00,33.07
Jul 2004,21-22/07/2004,MO 1.2m,8:10,49.62
Jul 2004,21-22/07/2004,MO 1.2m,8:20,128.1
Jul 2004,21-22/07/2004,MO 1.2m,8:30,237.9
Jul 2004,21-22/07/2004,MO 1.2m,8:40,199.5
Jul 2004,21-22/07/2004,MO 1.2m,8:50,68.46
Jul 2004,21-22/07/2004,MO 1.2m,9:00,214.5
Jul 2004,21-22/07/2004,MO 1.2m,9:10,224.9
Jul 2004,21-22/07/2004,MO 1.2m,9:20,248.0
Jul 2004,21-22/07/2004,MO 1.2m,9:30,556.7
Jul 2004,21-22/07/2004,MO 1.2m,9:40,663.5
Jul 2004,21-22/07/2004,MO 1.2m,9:50,710.0
Jul 2004,23-24/07/2004,MO 1.2m,10:00,765.4
Jul 2004,23-24/07/2004,MO 1.2m,10:10,823.2
Jul 2004,23-24/07/2004,MO 1.2m,10:20,804.1
Jul 2004,23-24/07/2004,MO 1.2m,10:30,837.4
Jul 2004,23-24/07/2004,MO 1.2m,10:40,879.5
Jul 2004,23-24/07/2004,MO 1.2m,10:50,886.3
Jul 2004,23-24/07/2004,MO 1.2m,11:00,417.7
Jul 2004,23-24/07/2004,MO 1.2m,11:10,97.3
Jul 2004,23-24/07/2004,MO 1.2m,11:20,428.0
Jul 2004,23-24/07/2004,MO 1.2m,11:30,269.9
Jul 2004,23-24/07/2004,MO 1.2m,11:40,178.6
Jul 2004,23-24/07/2004,MO 1.2m,11:50,283.4
Jul 2004,23-24/07/2004,MO 1.2m,12:00,118.6
Jul 2004,23-24/07/2004,MO 1.2m,12:10,78.86
Jul 2004,23-24/07/2004,MO 1.2m,12:20,77.24
Jul 2004,23-24/07/2004,MO 1.2m,12:30,166.7
Jul 2004,23-24/07/2004,MO 1.2m,12:40,763.4
Jul 2004,23-24/07/2004,MO 1.2m,12:50,735.8
Jul 2004,23-24/07/2004,MO 1.2m,13:00,637.4
Jul 2004,23-24/07/2004,MO 1.2m,13:10,147.8
Jul 2004,23-24/07/2004,MO 1.2m,13:20,97.18
Jul 2004,23-24/07/2004,MO 1.2m,13:30,109.8
Jul 2004,23-24/07/2004,MO 1.2m,13:40,357.6
Jul 2004,23-24/07/2004,MO 1.2m,13:50,175.2
Jul 2004,23-24/07/2004,MO 1.2m,14:00,973.8
Jul 2004,23-24/07/2004,MO 1.2m,14:10,1071.0
Jul 2004,23-24/07/2004,MO 1.2m,14:20,1052.0
Jul 2004,23-24/07/2004,MO 1.2m,14:30,925.8
Jul 2004,23-24/07/2004,MO 1.2m,14:40,905.4
Jul 2004,23-24/07/2004,MO 1.2m,14:50,877.4
Jul 2004,23-24/07/2004,MO 1.2m,15:00,847.0
Jul 2004,23-24/07/2004,MO 1.2m,15:10,811.8
Jul 2004,23-24/07/2004,MO 1.2m,15:20,768.6
Jul 2004,23-24/07/2004,MO 1.2m,15:30,718.0
Jul 2004,23-24/07/2004,MO 1.2m,15:40,674.0
Jul 2004,23-24/07/2004,MO 1.2m,15:50,625.8
Jul 2004,23-24/07/2004,MO 1.2m,16:00,569.1
Jul 2004,23-24/07/2004,MO 1.2m,16:10,508.8
Jul 2004,23-24/07/2004,MO 1.2m,16:20,458.6
Jul 2004,23-24/07/2004,MO 1.2m,16:30,202.6
Jul 2004,23-24/07/2004,MO 1.2m,16:40,166.6
Jul 2004,23-24/07/2004,MO 1.2m,16:50,121.1
Jul 2004,23-24/07/2004,MO 1.2m,17:00,85.86
Jul 2004,23-24/07/2004,MO 1.2m,17:10,70.01
Jul 2004,23-24/07/2004,MO 1.2m,17:20,41.73
